@nItem,prod.NCM,prod.CFOP,prod.cEAN,prod.qCom,prod.uCom,prod.cProd,prod.qTrib,prod.uTrib,prod.vProd,prod.xProd,prod.indTot,prod.vUnCom,prod.vUnTrib,prod.cEANTrib,prod.nItemPed,imposto.PIS.PISNT.CST,imposto.ICMS.ICMS51.CST,imposto.ICMS.ICMS51.vBC,imposto.ICMS.ICMS51.orig,imposto.ICMS.ICMS51.pDif,imposto.ICMS.ICMS51.modBC,imposto.ICMS.ICMS51.pICMS,imposto.ICMS.ICMS51.vICMS,imposto.ICMS.ICMS51.pRedBC,imposto.ICMS.ICMS51.vICMSOp,imposto.ICMS.ICMS51.vICMSDif,imposto.COFINS.COFINSNT.CST,imposto.vTotTrib,id,imposto.ICMS.ICMS40.CST,imposto.ICMS.ICMS40.orig,infAdProd,prod.xPed,prod.rastro.dFab,prod.rastro.dVal,prod.rastro.nLote,prod.rastro.qLote,imposto.IPI.cEnq,imposto.IPI.IPITrib.CST,imposto.IPI.IPITrib.vBC,imposto.IPI.IPITrib.pIPI,imposto.IPI.IPITrib.vIPI,prod.comb.UFCons,prod.comb.descANP,prod.comb.cProdANP,prod.cBenef,imposto.PIS.PISAliq.CST,imposto.PIS.PISAliq.vBC,imposto.PIS.PISAliq.pPIS,imposto.PIS.PISAliq.vPIS,imposto.ICMS.ICMSST.CST,imposto.ICMS.ICMSST.pST,imposto.ICMS.ICMSST.orig,imposto.ICMS.ICMSST.vBCEfet,imposto.ICMS.ICMSST.vBCSTRet,imposto.ICMS.ICMSST.pICMSEfet,imposto.ICMS.ICMSST.vBCSTDest,imposto.ICMS.ICMSST.vICMSEfet,imposto.ICMS.ICMSST.pRedBCEfet,imposto.ICMS.ICMSST.vICMSSTRet,imposto.ICMS.ICMSST.vICMSSTDest,imposto.ICMS.ICMSST.vICMSSubstituto,imposto.COFINS.COFINSAliq.CST,imposto.COFINS.COFINSAliq.vBC,imposto.COFINS.COFINSAliq.pCOFINS,imposto.COFINS.COFINSAliq.vCOFINS,prod.CEST,prod.comb.encerrante.nBico,prod.comb.encerrante.nBomba,prod.comb.encerrante.nTanque,prod.comb.encerrante.vEncFin,prod.comb.encerrante.vEncIni,prod.indEscala,imposto.IPI.IPINT.CST,imposto.PIS.PISOutr.CST,imposto.PIS.PISOutr.vPIS,imposto.PIS.PISOutr.qBCProd,imposto.PIS.PISOutr.vAliqProd,imposto.COFINS.COFINSOutr.CST,imposto.COFINS.COFINSOutr.qBCProd,imposto.COFINS.COFINSOutr.vCOFINS,imposto.COFINS.COFINSOutr.vAliqProd,imposto.ICMS.ICMS60.CST,imposto.ICMS.ICMS60.pST,imposto.ICMS.ICMS60.orig,imposto.ICMS.ICMS60.vBCSTRet,imposto.ICMS.ICMS60.vICMSSTRet,imposto.ICMS.ICMS60.vICMSSubstituto,imposto.ICMS.ICMS40.motDesICMS,imposto.ICMS.ICMS40.vICMSDeson,imposto.PIS.PISOutr.vBC,imposto.PIS.PISOutr.pPIS,imposto.COFINS.COFINSOutr.vBC,imposto.COFINS.COFINSOutr.pCOFINS,imposto.ICMS.ICMS90.CST,imposto.ICMS.ICMS90.vBC,imposto.ICMS.ICMS90.orig,imposto.ICMS.ICMS90.modBC,imposto.ICMS.ICMS90.pICMS,imposto.ICMS.ICMS90.vBCST,imposto.ICMS.ICMS90.vICMS,imposto.ICMS.ICMS90.pFCPST,imposto.ICMS.ICMS90.vFCPST,imposto.ICMS.ICMS90.modBCST,imposto.ICMS.ICMS90.pICMSST,imposto.ICMS.ICMS90.vICMSST,imposto.ICMS.ICMS90.vBCFCPST,imposto.ICMS.ICMS20.CST,imposto.ICMS.ICMS20.vBC,imposto.ICMS.ICMS20.orig,imposto.ICMS.ICMS20.modBC,imposto.ICMS.ICMS20.pICMS,imposto.ICMS.ICMS20.vICMS,imposto.ICMS.ICMS20.pRedBC,prod.rastro,prod.vDesc,prod.EXTIPI,imposto.ICMS.ICMSSN500.pST,imposto.ICMS.ICMSSN500.orig,imposto.ICMS.ICMSSN500.CSOSN,imposto.ICMS.ICMSSN500.vBCSTRet,imposto.ICMS.ICMSSN500.vICMSSTRet,imposto.ICMS.ICMSSN500.vICMSSubstituto,imposto.ICMS.ICMS20.motDesICMS,imposto.ICMS.ICMS20.vICMSDeson,imposto.ICMS.ICMS60.vBCEfet,imposto.ICMS.ICMS60.pICMSEfet,imposto.ICMS.ICMS60.vICMSEfet,imposto.ICMS.ICMS60.pRedBCEfet,imposto.ICMS.ICMS00.CST,imposto.ICMS.ICMS00.vBC,imposto.ICMS.ICMS00.orig,imposto.ICMS.ICMS00.modBC,imposto.ICMS.ICMS00.pICMS,imposto.ICMS.ICMS00.vICMS,imposto.IPI.CNPJProd,imposto.ICMS.ICMS90.pRedBC,impostoDevol.IPI.vIPIDevol,impostoDevol.pDevol,prod.med.vPMC,prod.med.cProdANVISA,prod.med.xMotivoIsencao,imposto.IPI.IPITrib.qUnid,imposto.IPI.IPITrib.vUnid,imposto.ICMS.ICMSSN102.orig,imposto.ICMS.ICMSSN102.CSOSN
1,10059010,5101,,50000.0000,KG,02,50000.0000,KG,57500.00,MILHO EM GRAOS,1,1.1500000000,1.1500000000,,,,51,,0,,,,,,,,,,52387,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40112090,5556,SEM GTIN,4.0000,UN,4909,4.0000,UN,9560.00,"PNEU 295/80R22, 5 TL 18PR 152/149K",1,2390.00,2390.00,SEM GTIN,,09,,,,,,,,,,,09,0.00,54962,,,FORZA BLO F1 BORR XBRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5132,SEM GTIN,50000.0,KG,2,50000.0,KG,68333.33,MILHO EM GRAOS,1,1.3666666000,1.3666666000,SEM GTIN,0,09,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,09,0.00,260888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5132,SEM GTIN,50000.0,KG,2,50000.0,KG,68333.33,MILHO EM GRAOS,1,1.3666666000,1.3666666000,SEM GTIN,0,09,51,0.00,0,0.0000,3,0.0000,0.00,0.0000,0.00,0.00,09,0.00,260894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,48160.0000,UN,1,48160.0000,UN,54581.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200331,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,48160.0000,UN,1,48160.0000,UN,54581.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200517,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,25950.0000,UN,1,25950.0000,UN,29410.00,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200520,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,47740.0000,UN,1,47740.0000,UN,54105.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200543,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,35180.0000,UN,1,35180.0000,UN,39870.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200573,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84335100,5551,,1.0000,UN,1,1.0000,UN,900000.00,"COLHEITADEIRA MODELO 9470 STS, CHASSI 1CQ9470ATC0000741",1,900000.0000000000,900000.0000000000,,,,,,,,,,,,,,,,200614,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84339090,5551,,1.0000,UN,2,1.0000,UN,200000.00,PLATAFORMA SERIE 1CQO625AVC0091516,1,200000.0000000000,200000.0000000000,,,,,,,,,,,,,,,,200614,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,35180.0000,UN,1,35180.0000,UN,39870.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200630,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,27182.0000,UN,1,27182.0000,UN,30806.27,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200648,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84324200,5551,,1.0000,UN,1,1.0000,UN,220000.00,CARRETA GRANELEIRA MODELO REBOKE 26 000 INOX  MARCA STARA USADA,1,220000.0000000000,220000.0000000000,,,,,,,,,,,,,,,,200691,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,50720.0000,UN,1,50720.0000,UN,57482.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200766,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,37660.0000,UN,1,37660.0000,UN,42681.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200781,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,50300.0000,UN,1,50300.0000,UN,57006.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200840,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,50540.0000,UN,1,50540.0000,UN,57278.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200841,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,50500.0000,UN,1,50500.0000,UN,57233.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200847,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,10776.0000,KG,M001,10776.0000,KG,10955.60,MILHO EM GRAOS,1,1.0166670000,1.0166670000,SEM GTIN,,,51,0.00,0,0.00,3,0.00,0.00,100,0.00,0.00,,0.00,50997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.00,,,99,,0.00,,,,,,,,,,0.00,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,48320.0000,UN,1,48320.0000,UN,54762.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200930,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,49240.0000,UN,1,49240.0000,UN,55805.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200944,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,51020.0000,UN,1,51020.0000,UN,57822.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200984,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,31820.0000,UN,1,31820.0000,UN,36062.67,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,200996,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84335100,6551,,1.0000,UN,3,1.0000,UN,320000.00,COLHEDEIRA 1550 JOHN DEERE ANO 2008,1,320000.0000000000,320000.0000000000,,,,,,,,,,,,,,,,201032,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,84335100,6551,,1.0000,UN,3,1.0000,UN,80000.00,PLATAFORMA MODELO 0625 SERIE CQ0625A070003,1,80000.0000000000,80000.0000000000,,,,,,,,,,,,,,,,201032,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,50860.0000,UN,1,50860.0000,UN,57641.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,201047,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,84335100,6551,,1.0000,UN,3,1.0000,UN,400000.00,COLHEDEIRA 1550 JOHN DEERE ANO 2008 COM PLATAFORMA MODELO 0625 SERIE CQ0625A070003,1,400000.0000000000,400000.0000000000,,,,,,,,,,,,,,,,201142,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00,0,3,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,49300.0000,UN,1,49300.0000,UN,55873.33,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,201153,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,38460.0000,UN,1,38460.0000,UN,43588.00,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,201217,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,,48900.0000,UN,1,48900.0000,UN,55420.00,MILHO EM GRAOS,1,1.1333333333,1.1333333333,,,,51,,0,,,,,,,,,,201246,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,49,0.00,0.0000,0.0000,49,0.0000,0.00,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31029000,5102,SEM GTIN,900.0000,LT,0309150,900.0000,LT,25182.00,BRANDT MANNI PLEX K (20LT),1,27.9800000000,27.9800000000,SEM GTIN,,06,51,,0,100.0000,3,17.0000,0.00,,,,06,,34460,,,,,2022-07-15,2025-07-14,0200008109,900.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31029000,5102,SEM GTIN,600.0000,LT,0309150,600.0000,LT,16788.00,BRANDT MANNI PLEX K (20LT),1,27.9800000000,27.9800000000,SEM GTIN,,06,51,,0,100.0000,3,17.0000,0.00,,,,06,,34461,,,,,2022-07-15,2025-07-14,0200008109,600.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,48800.0000,KG,000002,48800.0000,KG,54900.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78733,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,48280.0000,KG,000002,48280.0000,KG,54315.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78734,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,47700.0000,KG,000002,47700.0000,KG,53662.50,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78735,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50950.0000,KG,000002,50950.0000,KG,57318.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78736,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50660.0000,KG,000002,50660.0000,KG,56992.50,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78737,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49960.0000,KG,000002,49960.0000,KG,56205.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78738,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,46920.0000,KG,000002,46920.0000,KG,52785.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78762,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,49920.0000,KG,000002,49920.0000,KG,56160.00,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78770,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50150.0000,KG,000002,50150.0000,KG,56418.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78778,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50810.0000,KG,000002,50810.0000,KG,57161.25,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,78779,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,47030.0000,KG,000002,47030.0000,KG,52908.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,54942,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,48070.0000,KG,000002,48070.0000,KG,54078.75,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,54943,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5501,SEM GTIN,50570.0000,KG,000002,50570.0000,KG,56891.25,MILHO EM GRAOS,1,1.1250000200,1.1250000200,SEM GTIN,,09,,,,,,,,,,,09,,54944,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,51840.0000,KG,C2,51840.0000,KG,58579.20,MILHO,1,1.1300000000,1.1300000000,SEM GTIN,,,51,,0,,,,,,,,,,69215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,380.76,,,99,,1757.38,,,,,,,,,,58579.20,0.65,58579.20,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,50320.0000,KG,C2,50320.0000,KG,56861.60,MILHO,1,1.1300000000,1.1300000000,SEM GTIN,,,51,,0,,,,,,,,,,69238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,369.60,,,99,,1705.85,,,,,,,,,,56861.60,0.65,56861.60,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10059010,5101,SEM GTIN,43900.0000,KG,C2,43900.0000,KG,49607.00,MILHO,1,1.1300000000,1.1300000000,SEM GTIN,,,51,,0,,,,,,,,,,69239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,322.45,,,99,,1488.21,,,,,,,,,,49607.00,0.65,49607.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
